Source,Target
CWE-770,CVE-2022-35218
CWE-770,CVE-2022-35113
CWE-770,CVE-2022-35111
CWE-770,CVE-2022-35109
CWE-770,CVE-2022-35107
CWE-770,CVE-2022-35105
CWE-770,CVE-2022-35104
CWE-770,CVE-2022-35009
CWE-770,CVE-2022-34750
CWE-770,CVE-2022-32958
CWE-770,CVE-2022-32206
CWE-770,CVE-2022-32205
CWE-770,CVE-2022-3212
CWE-770,CVE-2022-32053
CWE-770,CVE-2022-32052
CWE-770,CVE-2022-32051
CWE-770,CVE-2022-32050
CWE-770,CVE-2022-32049
CWE-770,CVE-2022-32048
CWE-770,CVE-2022-32047
CWE-770,CVE-2022-32046
CWE-770,CVE-2022-32045
CWE-770,CVE-2022-32044
CWE-770,CVE-2022-32043
CWE-770,CVE-2022-32041
CWE-770,CVE-2022-32040
CWE-770,CVE-2022-32039
CWE-770,CVE-2022-32037
CWE-770,CVE-2022-31287
CWE-770,CVE-2022-31285
CWE-770,CVE-2022-0084
CWE-770,CVE-2022-0480
CWE-770,CVE-2022-1121
CWE-770,CVE-2022-1325
CWE-770,CVE-2022-1333
CWE-770,CVE-2022-1428
CWE-770,CVE-2022-1510
CWE-770,CVE-2022-20622
CWE-770,CVE-2022-20717
CWE-770,CVE-2022-20751
CWE-770,CVE-2022-20757
CWE-770,CVE-2022-20767
CWE-770,CVE-2022-21732
CWE-770,CVE-2022-21822
CWE-770,CVE-2022-22153
CWE-770,CVE-2022-22212
CWE-770,CVE-2022-22278
CWE-770,CVE-2022-22404
CWE-770,CVE-2022-22950
CWE-770,CVE-2022-22970
CWE-770,CVE-2022-22971
CWE-770,CVE-2022-22979
CWE-770,CVE-2022-23228
CWE-770,CVE-2022-23837
CWE-770,CVE-2022-24196
CWE-770,CVE-2022-24298
CWE-770,CVE-2022-24381
CWE-770,CVE-2022-24614
CWE-770,CVE-2022-24675
CWE-770,CVE-2022-24685
CWE-770,CVE-2022-25169
CWE-770,CVE-2022-25231
CWE-770,CVE-2022-25304
CWE-770,CVE-2022-25761
CWE-770,CVE-2022-25844
CWE-770,CVE-2022-25888
CWE-770,CVE-2022-25897
CWE-770,CVE-2022-26336
CWE-770,CVE-2022-27871
CWE-770,CVE-2022-28556
CWE-770,CVE-2022-29286
CWE-770,CVE-2022-29404
CWE-770,CVE-2022-29701
CWE-770,CVE-2022-29767
CWE-770,CVE-2022-29776
CWE-770,CVE-2022-29863
CWE-770,CVE-2022-29892
CWE-770,CVE-2022-29973
CWE-770,CVE-2022-30522
CWE-770,CVE-2022-30775
CWE-918,CVE-2022-24129
CWE-918,CVE-2020-9645
CWE-918,CVE-2020-9643
CWE-918,CVE-2020-9427
CWE-918,CVE-2020-9298
CWE-918,CVE-2020-8902
CWE-918,CVE-2020-8830
CWE-918,CVE-2020-8555
CWE-918,CVE-2020-8544
CWE-918,CVE-2020-8540
CWE-918,CVE-2020-8464
CWE-918,CVE-2020-8226
CWE-918,CVE-2020-8205
CWE-918,CVE-2020-8138
CWE-918,CVE-2020-8135
CWE-918,CVE-2020-8134
CWE-918,CVE-2020-8128
CWE-918,CVE-2020-8118
CWE-918,CVE-2020-7796
CWE-918,CVE-2020-7740
CWE-918,CVE-2020-7739
CWE-918,CVE-2020-7329
CWE-918,CVE-2020-7328
CWE-918,CVE-2020-7126
CWE-918,CVE-2020-6308
CWE-918,CVE-2020-6282
CWE-918,CVE-2020-6275
CWE-918,CVE-2020-5784
CWE-918,CVE-2020-5775
CWE-918,CVE-2020-5562
CWE-918,CVE-2020-5014
CWE-918,CVE-2020-4974
CWE-918,CVE-2020-4882
CWE-918,CVE-2020-4787
CWE-918,CVE-2020-4786
CWE-918,CVE-2020-4632
CWE-918,CVE-2020-4529
CWE-918,CVE-2020-4365
CWE-918,CVE-2020-4294
CWE-918,CVE-2020-4101
CWE-918,CVE-2020-3938
CWE-918,CVE-2020-3769
CWE-918,CVE-2020-36232
CWE-918,CVE-2020-36200
CWE-918,CVE-2020-35970
CWE-918,CVE-2020-35850
CWE-918,CVE-2020-35712
CWE-918,CVE-2020-35667
CWE-918,CVE-2020-35561
CWE-918,CVE-2020-35558
CWE-918,CVE-2020-35313
CWE-918,CVE-2020-35205
CWE-918,CVE-2020-29445
CWE-918,CVE-2020-28978
CWE-918,CVE-2020-28977
CWE-918,CVE-2020-28976
CWE-918,CVE-2020-28943
CWE-918,CVE-2020-28735
CWE-918,CVE-2020-28463
CWE-918,CVE-2020-28360
CWE-918,CVE-2020-28168
CWE-918,CVE-2020-28043
CWE-918,CVE-2020-27626
CWE-918,CVE-2020-27624
CWE-918,CVE-2020-27375
CWE-918,CVE-2020-27197
CWE-918,CVE-2020-27018
CWE-918,CVE-2020-26948
CWE-918,CVE-2020-26815
CWE-918,CVE-2020-26811
CWE-918,CVE-2020-26258
CWE-918,CVE-2020-26032
CWE-918,CVE-2020-25820
CWE-918,CVE-2020-25466
CWE-918,CVE-2020-25353
CWE-918,CVE-2020-24898
CWE-918,CVE-2020-24881
CWE-918,CVE-2020-24815
CWE-918,CVE-2020-24710
CWE-918,CVE-2020-24700
CWE-918,CVE-2020-24641
CWE-918,CVE-2020-24570
CWE-918,CVE-2020-24548
CWE-918,CVE-2020-24444
CWE-918,CVE-2020-24327
CWE-918,CVE-2020-24149
CWE-918,CVE-2020-24148
CWE-918,CVE-2020-24147
CWE-918,CVE-2020-24142
CWE-918,CVE-2020-24141
CWE-918,CVE-2020-24140
CWE-918,CVE-2020-24139
CWE-918,CVE-2020-24063
CWE-918,CVE-2020-23776
CWE-918,CVE-2020-23622
CWE-918,CVE-2020-23534
CWE-918,CVE-2020-23079
CWE-918,CVE-2020-22983
CWE-918,CVE-2020-22002
CWE-918,CVE-2020-21788
CWE-918,CVE-2020-21653
CWE-918,CVE-2020-21649
CWE-918,CVE-2020-21122
CWE-918,CVE-2020-20582
CWE-918,CVE-2020-20341
CWE-918,CVE-2020-19613
CWE-918,CVE-2020-1925
CWE-918,CVE-2020-17513
CWE-918,CVE-2020-17386
CWE-918,CVE-2020-16248
CWE-918,CVE-2020-16171
CWE-918,CVE-2020-15879
CWE-918,CVE-2020-15823
CWE-918,CVE-2020-15822
CWE-918,CVE-2020-15819
CWE-918,CVE-2020-15809
CWE-918,CVE-2020-15772
CWE-918,CVE-2020-15594
CWE-918,CVE-2020-15377
CWE-918,CVE-2020-15297
CWE-918,CVE-2020-15152
CWE-918,CVE-2020-15002
CWE-918,CVE-2020-14328
CWE-918,CVE-2020-14327
CWE-918,CVE-2020-14296
CWE-918,CVE-2020-14170
CWE-918,CVE-2020-14160
CWE-918,CVE-2020-14056
CWE-918,CVE-2020-14044
CWE-918,CVE-2020-14023
CWE-918,CVE-2020-13970
CWE-918,CVE-2020-13788
CWE-918,CVE-2020-13650
CWE-918,CVE-2020-13484
CWE-918,CVE-2020-13379
CWE-918,CVE-2020-13309
CWE-918,CVE-2020-13295
CWE-918,CVE-2020-13286
CWE-918,CVE-2020-13226
CWE-918,CVE-2020-12725
CWE-918,CVE-2020-12644
CWE-918,CVE-2020-12529
CWE-918,CVE-2020-11988
CWE-918,CVE-2020-11987
CWE-918,CVE-2020-11980
CWE-918,CVE-2020-11885
CWE-918,CVE-2020-11453
CWE-918,CVE-2020-11452
CWE-918,CVE-2020-10980
CWE-918,CVE-2020-10956
CWE-918,CVE-2020-10791
CWE-918,CVE-2020-10770
CWE-918,CVE-2020-10252
CWE-918,CVE-2020-10212
CWE-918,CVE-2020-10077
CWE-918,CVE-2021-46107
CWE-918,CVE-2021-45968
CWE-918,CVE-2021-45851
CWE-918,CVE-2021-45394
CWE-918,CVE-2021-45325
CWE-918,CVE-2021-44659
CWE-918,CVE-2021-44139
CWE-918,CVE-2021-43959
CWE-918,CVE-2021-43954
CWE-918,CVE-2021-43780
CWE-918,CVE-2021-43562
CWE-918,CVE-2021-43296
CWE-918,CVE-2021-43293
CWE-918,CVE-2021-42637
CWE-918,CVE-2021-42091
CWE-918,CVE-2021-41809
CWE-918,CVE-2021-41792
CWE-918,CVE-2021-41587
CWE-918,CVE-2021-41586
CWE-918,CVE-2021-41403
CWE-918,CVE-2021-41385
CWE-918,CVE-2021-41259
CWE-918,CVE-2021-40822
CWE-918,CVE-2021-40809
CWE-918,CVE-2021-4075
CWE-918,CVE-2021-40604
CWE-918,CVE-2021-40537
CWE-918,CVE-2021-40438
CWE-918,CVE-2021-40186
CWE-918,CVE-2021-40109
CWE-918,CVE-2021-40091
CWE-918,CVE-2021-39935
CWE-918,CVE-2021-39927
CWE-918,CVE-2021-39894
CWE-918,CVE-2021-39867
CWE-918,CVE-2021-3959
CWE-918,CVE-2021-39497
CWE-918,CVE-2021-39339
CWE-918,CVE-2021-39303
CWE-918,CVE-2021-39195
CWE-918,CVE-2021-39152
CWE-918,CVE-2021-39150
CWE-918,CVE-2021-39057
CWE-918,CVE-2021-39051
CWE-918,CVE-2021-37940
CWE-918,CVE-2021-37711
CWE-918,CVE-2021-3758
CWE-918,CVE-2021-37419
CWE-918,CVE-2021-37353
CWE-918,CVE-2021-37223
CWE-918,CVE-2021-37104
CWE-918,CVE-2021-36761
CWE-918,CVE-2021-36349
CWE-918,CVE-2021-36327
CWE-918,CVE-2021-36203
CWE-918,CVE-2021-36202
CWE-918,CVE-2021-36043
CWE-918,CVE-2021-3553
CWE-918,CVE-2021-3552
CWE-918,CVE-2021-35512
CWE-918,CVE-2021-35209
CWE-918,CVE-2021-34811
CWE-918,CVE-2021-34808
CWE-918,CVE-2021-34473
CWE-918,CVE-2021-34425
CWE-918,CVE-2021-33705
CWE-918,CVE-2021-33690
CWE-918,CVE-2021-33581
CWE-918,CVE-2021-33571
CWE-918,CVE-2021-33511
CWE-918,CVE-2021-33510
CWE-918,CVE-2021-33213
CWE-918,CVE-2021-33184
CWE-918,CVE-2021-33181
CWE-918,CVE-2021-32698
CWE-918,CVE-2021-32682
CWE-918,CVE-2021-32663
CWE-918,CVE-2021-32639
CWE-918,CVE-2021-32603
CWE-918,CVE-2021-3204
CWE-918,CVE-2021-31950
CWE-918,CVE-2021-31910
CWE-918,CVE-2021-31828
CWE-918,CVE-2021-31779
CWE-918,CVE-2021-31531
CWE-918,CVE-2021-31216
CWE-918,CVE-2021-30108
CWE-918,CVE-2021-29863
CWE-918,CVE-2021-29844
CWE-918,CVE-2021-29749
CWE-918,CVE-2021-29738
CWE-918,CVE-2021-29490
CWE-918,CVE-2021-29475
CWE-918,CVE-2021-29431
CWE-918,CVE-2021-29357
CWE-918,CVE-2021-29145
CWE-918,CVE-2021-29102
CWE-918,CVE-2021-28941
CWE-918,CVE-2021-28910
CWE-918,CVE-2021-28627
CWE-918,CVE-2021-28060
CWE-918,CVE-2021-27905
CWE-918,CVE-2021-27738
CWE-918,CVE-2021-27693
CWE-918,CVE-2021-27670
CWE-918,CVE-2021-27561
CWE-918,CVE-2021-27329
CWE-918,CVE-2021-27214
CWE-918,CVE-2021-27103
CWE-918,CVE-2021-26855
CWE-918,CVE-2021-26715
CWE-918,CVE-2021-26699
CWE-918,CVE-2021-26072
CWE-918,CVE-2021-25972
CWE-918,CVE-2021-25939
CWE-918,CVE-2021-25640
CWE-918,CVE-2021-25241
CWE-918,CVE-2021-25236
CWE-918,CVE-2021-24472
CWE-918,CVE-2021-24371
CWE-918,CVE-2021-24150
CWE-918,CVE-2021-23927
CWE-918,CVE-2021-23718
CWE-918,CVE-2021-23664
CWE-918,CVE-2021-23345
CWE-918,CVE-2021-23029
CWE-918,CVE-2021-22986
CWE-918,CVE-2021-22970
CWE-918,CVE-2021-22969
CWE-918,CVE-2021-22958
CWE-918,CVE-2021-22821
CWE-918,CVE-2021-22726
CWE-918,CVE-2021-22696
CWE-918,CVE-2021-22255
CWE-918,CVE-2021-22214
CWE-918,CVE-2021-22179
CWE-918,CVE-2021-22178
CWE-918,CVE-2021-22175
CWE-918,CVE-2021-22056
CWE-918,CVE-2021-22054
CWE-918,CVE-2021-22049
CWE-918,CVE-2021-22033
CWE-918,CVE-2021-22027
CWE-918,CVE-2021-22026
CWE-918,CVE-2021-21993
CWE-918,CVE-2021-21975
CWE-918,CVE-2021-21973
CWE-918,CVE-2021-21349
CWE-918,CVE-2021-21342
CWE-918,CVE-2021-21311
CWE-918,CVE-2021-21288
CWE-918,CVE-2021-21287
CWE-918,CVE-2021-21009
CWE-918,CVE-2021-20788
CWE-918,CVE-2021-20544
CWE-918,CVE-2021-20535
CWE-918,CVE-2021-20483
CWE-918,CVE-2021-20480
CWE-918,CVE-2021-20421
CWE-918,CVE-2021-20348
CWE-918,CVE-2021-20347
CWE-918,CVE-2021-20346
CWE-918,CVE-2021-20345
CWE-918,CVE-2021-20343
CWE-918,CVE-2021-20325
CWE-918,CVE-2021-1627
CWE-918,CVE-2021-1272
CWE-918,CVE-2022-40305
CWE-918,CVE-2022-39211
CWE-918,CVE-2022-38298
CWE-918,CVE-2022-38292
CWE-918,CVE-2022-37041
CWE-918,CVE-2022-36663
CWE-918,CVE-2022-36376
CWE-918,CVE-2022-36112
CWE-918,CVE-2022-35949
CWE-918,CVE-2022-35583
CWE-918,CVE-2022-34013
CWE-918,CVE-2022-34011
CWE-918,CVE-2022-32995
CWE-918,CVE-2022-32457
CWE-918,CVE-2022-31830
CWE-918,CVE-2022-31827
CWE-918,CVE-2022-31776
CWE-918,CVE-2022-31393
CWE-918,CVE-2022-31390
CWE-918,CVE-2022-31386
CWE-918,CVE-2022-31196
CWE-918,CVE-2022-31188
CWE-918,CVE-2022-31132
CWE-918,CVE-2022-30049
CWE-918,CVE-2022-29942
CWE-918,CVE-2022-29848
CWE-918,CVE-2022-29847
CWE-918,CVE-2022-29612
CWE-918,CVE-2022-29556
CWE-918,CVE-2022-29309
CWE-918,CVE-2022-29188
CWE-918,CVE-2022-29180
CWE-918,CVE-2022-29153
CWE-918,CVE-2022-2912
CWE-918,CVE-2022-2900
CWE-918,CVE-2022-28997
CWE-918,CVE-2022-28616
CWE-918,CVE-2022-28217
CWE-918,CVE-2022-28117
CWE-918,CVE-2022-28090
CWE-918,CVE-2022-27907
CWE-918,CVE-2022-27780
CWE-918,CVE-2022-2756
CWE-918,CVE-2022-27469
CWE-918,CVE-2022-27429
CWE-918,CVE-2022-27426
CWE-918,CVE-2022-27311
CWE-918,CVE-2022-27245
CWE-918,CVE-2022-27201
CWE-918,CVE-2022-26499
CWE-918,CVE-2022-26135
CWE-918,CVE-2022-25876
CWE-918,CVE-2022-25850
CWE-918,CVE-2022-25801
CWE-918,CVE-2022-25800
CWE-918,CVE-2022-2556
CWE-918,CVE-2022-25260
CWE-918,CVE-2022-24980
CWE-918,CVE-2022-24969
CWE-918,CVE-2022-24871
CWE-918,CVE-2022-24862
CWE-918,CVE-2022-24856
CWE-918,CVE-2022-24825
CWE-918,CVE-2022-24789
CWE-918,CVE-2022-24739
CWE-918,CVE-2022-24568
CWE-918,CVE-2022-24406
CWE-918,CVE-2022-24333
CWE-918,CVE-2022-0085
CWE-918,CVE-2022-0086
CWE-918,CVE-2022-0132
CWE-918,CVE-2022-0136
CWE-918,CVE-2022-0249
CWE-918,CVE-2022-0339
CWE-918,CVE-2022-0425
CWE-918,CVE-2022-0508
CWE-918,CVE-2022-0591
CWE-918,CVE-2022-0671
CWE-918,CVE-2022-0766
CWE-918,CVE-2022-0767
CWE-918,CVE-2022-0768
CWE-918,CVE-2022-0870
CWE-918,CVE-2022-0939
CWE-918,CVE-2022-0990
CWE-918,CVE-2022-1037
CWE-918,CVE-2022-1188
CWE-918,CVE-2022-1191
CWE-918,CVE-2022-1213
CWE-918,CVE-2022-1239
CWE-918,CVE-2022-1285
CWE-918,CVE-2022-1379
CWE-918,CVE-2022-1386
CWE-918,CVE-2022-1398
CWE-918,CVE-2022-1592
CWE-918,CVE-2022-1711
CWE-918,CVE-2022-1713
CWE-918,CVE-2022-1722
CWE-918,CVE-2022-1723
CWE-918,CVE-2022-1767
CWE-918,CVE-2022-1784
CWE-918,CVE-2022-1815
CWE-918,CVE-2022-1977
CWE-918,CVE-2022-2062
CWE-918,CVE-2022-21215
CWE-918,CVE-2022-21697
CWE-918,CVE-2022-2216
CWE-918,CVE-2022-22339
CWE-918,CVE-2022-22416
CWE-918,CVE-2022-2267
CWE-918,CVE-2022-22702
CWE-918,CVE-2022-22982
CWE-918,CVE-2022-22993
CWE-918,CVE-2022-23071
CWE-918,CVE-2022-23080
CWE-918,CVE-2022-23206
CWE-918,CVE-2022-2339
CWE-918,CVE-2022-23644
CWE-918,CVE-2022-23668
CWE-352,CVE-2022-1610
CWE-352,CVE-2020-9454
CWE-352,CVE-2020-9394
CWE-352,CVE-2020-9388
CWE-352,CVE-2020-9346
CWE-352,CVE-2020-9341
CWE-352,CVE-2020-9271
CWE-352,CVE-2020-9270
CWE-352,CVE-2020-9267
CWE-352,CVE-2020-9266
CWE-352,CVE-2020-9042
CWE-352,CVE-2020-9018
CWE-352,CVE-2020-8985
CWE-352,CVE-2020-8830
CWE-352,CVE-2020-8829
CWE-352,CVE-2020-8658
CWE-352,CVE-2020-8615
CWE-352,CVE-2020-8505
CWE-352,CVE-2020-8504
CWE-352,CVE-2020-8465
CWE-352,CVE-2020-8461
CWE-352,CVE-2020-8425
CWE-352,CVE-2020-8424
CWE-352,CVE-2020-8420
CWE-352,CVE-2020-8419
CWE-352,CVE-2020-8417
CWE-352,CVE-2020-8282
CWE-352,CVE-2020-8168
CWE-352,CVE-2020-8167
CWE-352,CVE-2020-8166
CWE-352,CVE-2020-7991
CWE-352,CVE-2020-7988
CWE-352,CVE-2020-7983
CWE-352,CVE-2020-7965
CWE-352,CVE-2020-7780
CWE-352,CVE-2020-7534
CWE-352,CVE-2020-7503
CWE-352,CVE-2020-7336
CWE-352,CVE-2020-7332
CWE-352,CVE-2020-7304
CWE-352,CVE-2020-7210
CWE-352,CVE-2020-7201
CWE-352,CVE-2020-7029
CWE-352,CVE-2020-7005
CWE-352,CVE-2020-6849
CWE-352,CVE-2020-6844
CWE-352,CVE-2020-6776
CWE-352,CVE-2020-6585
CWE-352,CVE-2020-6289
CWE-352,CVE-2020-6206
CWE-352,CVE-2020-6167
CWE-352,CVE-2020-5928
CWE-352,CVE-2020-5922
CWE-352,CVE-2020-5904
CWE-352,CVE-2020-5900
CWE-352,CVE-2020-5790
CWE-352,CVE-2020-5786
CWE-352,CVE-2020-5783
CWE-352,CVE-2020-5776
CWE-352,CVE-2020-5770
CWE-352,CVE-2020-5767
CWE-352,CVE-2020-5745
CWE-352,CVE-2020-5642
CWE-352,CVE-2020-5641
CWE-352,CVE-2020-5621
CWE-352,CVE-2020-5615
CWE-352,CVE-2020-5611
CWE-352,CVE-2020-5576
CWE-352,CVE-2020-5549
CWE-352,CVE-2020-5530
CWE-352,CVE-2020-5517
CWE-352,CVE-2020-5502
CWE-352,CVE-2020-5501
CWE-352,CVE-2020-5402
CWE-352,CVE-2020-5397
CWE-352,CVE-2020-5391
CWE-352,CVE-2020-5335
CWE-352,CVE-2020-4992
CWE-352,CVE-2020-4942
CWE-352,CVE-2020-4938
CWE-352,CVE-2020-4917
CWE-352,CVE-2020-4904
CWE-352,CVE-2020-4827
CWE-352,CVE-2020-4826
CWE-352,CVE-2020-4773
CWE-352,CVE-2020-4764
CWE-352,CVE-2020-4675
CWE-352,CVE-2020-4668
CWE-352,CVE-2020-4651
CWE-352,CVE-2020-4617
CWE-352,CVE-2020-4526
CWE-352,CVE-2020-4301
CWE-352,CVE-2020-4286
CWE-352,CVE-2020-4238
CWE-352,CVE-2020-4237
CWE-352,CVE-2020-4199
CWE-352,CVE-2020-4170
CWE-352,CVE-2020-4127
CWE-352,CVE-2020-4040
CWE-352,CVE-2020-4018
CWE-352,CVE-2020-36534
CWE-352,CVE-2020-36505
CWE-352,CVE-2020-36504
CWE-352,CVE-2020-36389
CWE-352,CVE-2020-36334
CWE-352,CVE-2020-36283
CWE-352,CVE-2020-36247
CWE-352,CVE-2020-36191
CWE-352,CVE-2020-36174
CWE-352,CVE-2020-36140
CWE-352,CVE-2020-35972
CWE-352,CVE-2020-35950
CWE-352,CVE-2020-35944
CWE-352,CVE-2020-35943
CWE-352,CVE-2020-35942
CWE-352,CVE-2020-35778
CWE-352,CVE-2020-35773
CWE-352,CVE-2020-35759
CWE-352,CVE-2020-35722
CWE-352,CVE-2020-35687
CWE-352,CVE-2020-35677
CWE-352,CVE-2020-35626
CWE-352,CVE-2020-35615
CWE-352,CVE-2020-35347
CWE-352,CVE-2020-35273
CWE-352,CVE-2020-35269
CWE-352,CVE-2020-35239
CWE-352,CVE-2020-35223
CWE-352,CVE-2020-35217
CWE-352,CVE-2020-35135
CWE-352,CVE-2020-3456
CWE-352,CVE-2020-3261
CWE-352,CVE-2020-3148
CWE-352,CVE-2020-3135
CWE-352,CVE-2020-3124
CWE-352,CVE-2020-3114
CWE-352,CVE-2020-29553
CWE-352,CVE-2020-29458
CWE-352,CVE-2020-29292
CWE-352,CVE-2020-29254
CWE-352,CVE-2020-29030
CWE-352,CVE-2020-29004
CWE-352,CVE-2020-28931
CWE-352,CVE-2020-28858
CWE-352,CVE-2020-28846
CWE-352,CVE-2020-28838
CWE-352,CVE-2020-28705
CWE-352,CVE-2020-28649
CWE-352,CVE-2020-28644
CWE-352,CVE-2020-28452
CWE-352,CVE-2020-28403
CWE-352,CVE-2020-28137
CWE-352,CVE-2020-28040
CWE-352,CVE-2020-27997
CWE-352,CVE-2020-27975
CWE-352,CVE-2020-27692
CWE-352,CVE-2020-27574
CWE-352,CVE-2020-27379
CWE-352,CVE-2020-27146
CWE-352,CVE-2020-27016
CWE-352,CVE-2020-26936
CWE-352,CVE-2020-26912
CWE-352,CVE-2020-26802
CWE-352,CVE-2020-26766
CWE-352,CVE-2020-26641
CWE-352,CVE-2020-26522
CWE-352,CVE-2020-26516
CWE-352,CVE-2020-26033
CWE-352,CVE-2020-25986
CWE-352,CVE-2020-25950
CWE-352,CVE-2020-25622
CWE-352,CVE-2020-25562
CWE-352,CVE-2020-25472
CWE-352,CVE-2020-25453
CWE-352,CVE-2020-25411
CWE-352,CVE-2020-25408
CWE-352,CVE-2020-25263
CWE-352,CVE-2020-25262
CWE-352,CVE-2020-25252
CWE-352,CVE-2020-25142
CWE-352,CVE-2020-25095
CWE-352,CVE-2020-25070
CWE-352,CVE-2020-25015
CWE-352,CVE-2020-24984
CWE-352,CVE-2020-24983
CWE-352,CVE-2020-24982
CWE-352,CVE-2020-24847
CWE-352,CVE-2020-24740
CWE-352,CVE-2020-24739
CWE-352,CVE-2020-24570
CWE-352,CVE-2020-24373
CWE-352,CVE-2020-24271
CWE-352,CVE-2020-24130
CWE-352,CVE-2020-24033
CWE-352,CVE-2020-23960
CWE-352,CVE-2020-23837
CWE-352,CVE-2020-23836
CWE-352,CVE-2020-23830
CWE-352,CVE-2020-23824
CWE-352,CVE-2020-23686
CWE-352,CVE-2020-23631
CWE-352,CVE-2020-23522
CWE-352,CVE-2020-23451
CWE-352,CVE-2020-23426
CWE-352,CVE-2020-23376
CWE-352,CVE-2020-23342
CWE-352,CVE-2020-23264
CWE-352,CVE-2020-2321
CWE-352,CVE-2020-23127
CWE-352,CVE-2020-2303
CWE-352,CVE-2020-2296
CWE-352,CVE-2020-2295
CWE-352,CVE-2020-2281
CWE-352,CVE-2020-2280
CWE-352,CVE-2020-22761
CWE-352,CVE-2020-2273
CWE-352,CVE-2020-2268
CWE-352,CVE-2020-2241
CWE-352,CVE-2020-22403
CWE-352,CVE-2020-2240
CWE-352,CVE-2020-2237
CWE-352,CVE-2020-2235
CWE-352,CVE-2020-22273
CWE-352,CVE-2020-2215
CWE-352,CVE-2020-2203
CWE-352,CVE-2020-22000
CWE-352,CVE-2020-21989
CWE-352,CVE-2020-2196
CWE-352,CVE-2020-2192
CWE-352,CVE-2020-21884
CWE-352,CVE-2020-2186
CWE-352,CVE-2020-2184
CWE-352,CVE-2020-21658
CWE-352,CVE-2020-2160
CWE-352,CVE-2020-2147
CWE-352,CVE-2020-2141
CWE-352,CVE-2020-21386
CWE-352,CVE-2020-21358
CWE-352,CVE-2020-21321
CWE-352,CVE-2020-21236
CWE-352,CVE-2020-2116
CWE-352,CVE-2020-21141
CWE-352,CVE-2020-21139
CWE-352,CVE-2020-21126
CWE-352,CVE-2020-21081
CWE-352,CVE-2020-20989
CWE-352,CVE-2020-2098
CWE-352,CVE-2020-20971
CWE-352,CVE-2020-20945
CWE-352,CVE-2020-20943
CWE-352,CVE-2020-2093
CWE-352,CVE-2020-2090
CWE-352,CVE-2020-20693
CWE-352,CVE-2020-20671
CWE-352,CVE-2020-20642
CWE-352,CVE-2020-20595
CWE-352,CVE-2020-20593
CWE-352,CVE-2020-20586
CWE-352,CVE-2020-20514
CWE-352,CVE-2020-20468
CWE-352,CVE-2020-20343
CWE-352,CVE-2020-19964
CWE-352,CVE-2020-19951
CWE-352,CVE-2020-19889
CWE-352,CVE-2020-19886
CWE-352,CVE-2020-1977
CWE-352,CVE-2020-19682
CWE-352,CVE-2020-19669
CWE-352,CVE-2020-19639
CWE-352,CVE-2020-19280
CWE-352,CVE-2020-19268
CWE-352,CVE-2020-19264
CWE-352,CVE-2020-19263
CWE-352,CVE-2020-19199
CWE-352,CVE-2020-19159
CWE-352,CVE-2020-19047
CWE-352,CVE-2020-18964
CWE-352,CVE-2020-18917
CWE-352,CVE-2020-18889
CWE-352,CVE-2020-18694
CWE-352,CVE-2020-18648
CWE-352,CVE-2020-18464
CWE-352,CVE-2020-18463
CWE-352,CVE-2020-18460
CWE-352,CVE-2020-18458
CWE-352,CVE-2020-18457
CWE-352,CVE-2020-18454
CWE-352,CVE-2020-18326
CWE-352,CVE-2020-18265
CWE-352,CVE-2020-18264
CWE-352,CVE-2020-18198
CWE-352,CVE-2020-18195
CWE-352,CVE-2020-18157
CWE-352,CVE-2020-18151
CWE-352,CVE-2020-18129
CWE-352,CVE-2020-18124
CWE-352,CVE-2020-18123
CWE-352,CVE-2020-17901
CWE-352,CVE-2020-16610
CWE-352,CVE-2020-16256
CWE-352,CVE-2020-16253
CWE-352,CVE-2020-16252
CWE-352,CVE-2020-16208
CWE-352,CVE-2020-15882
CWE-352,CVE-2020-15789
CWE-352,CVE-2020-15711
CWE-352,CVE-2020-15700
CWE-352,CVE-2020-15695
CWE-352,CVE-2020-15660
CWE-352,CVE-2020-15600
CWE-352,CVE-2020-15516
CWE-352,CVE-2020-15400
CWE-352,CVE-2020-15259
CWE-352,CVE-2020-15182
CWE-352,CVE-2020-15156
CWE-352,CVE-2020-15151
CWE-352,CVE-2020-15135
CWE-352,CVE-2020-15046
CWE-352,CVE-2020-15043
CWE-352,CVE-2020-15014
CWE-352,CVE-2020-14989
CWE-352,CVE-2020-14506
CWE-352,CVE-2020-14432
CWE-352,CVE-2020-14369
CWE-352,CVE-2020-14368
CWE-352,CVE-2020-14319
CWE-352,CVE-2020-14203
CWE-352,CVE-2020-14043
CWE-352,CVE-2020-14025
CWE-352,CVE-2020-13868
CWE-352,CVE-2020-13786
CWE-352,CVE-2020-13760
CWE-352,CVE-2020-13674
CWE-352,CVE-2020-13663
CWE-352,CVE-2020-13658
CWE-352,CVE-2020-13643
CWE-352,CVE-2020-13642
CWE-352,CVE-2020-13641
CWE-352,CVE-2020-13620
CWE-352,CVE-2020-13569
CWE-352,CVE-2020-13527
CWE-352,CVE-2020-13460
CWE-352,CVE-2020-13458
CWE-352,CVE-2020-13426
CWE-352,CVE-2020-13416
CWE-352,CVE-2020-13412
CWE-352,CVE-2020-13350
CWE-352,CVE-2020-13259
CWE-352,CVE-2020-13231
CWE-352,CVE-2020-13186
CWE-352,CVE-2020-13157
CWE-352,CVE-2020-13156
CWE-352,CVE-2020-13155
CWE-352,CVE-2020-12841
